value,filename
coming.,91566_0.txt
their,91566_0.txt
When the bodies of the victims were discovered this morning the news of,91566_0.txt
"the lynching spread like wildfire, and people hastened from miles around to view",91566_0.txt
the gruesome sight.,91566_0.txt
"Information of the mob's work was at once telegraphed to Sheriff Street, of",91566_0.txt
"Modoc County, and District Attorney Bonner. Both of these officials and the",91566_0.txt
Coroner left Alturas for Lookout determined to ferret out the perpetrators,91566_0.txt
"of the outrage have,",91566_0.txt
Call The. Dispatch to Special,91566_0.txt
"opening in its ranks, Sergeant Ellis pulled",91566_1.txt
Harris to his feet and started to run with,91566_1.txt
"him up Greenwich street, while Officers",91566_1.txt
Hogan and Johnson held the crowd back,91566_1.txt
at the points of their revolvers. In the,91566_1.txt
darkness Harris managed to escape and,91566_1.txt
then the mob turned to vent its fury on,91566_1.txt
the saloon of Mrs. Powers.,91566_1.txt
"With a cry of"" burn the place down and",91566_1.txt
"kill every one in it,"" the riotous soldiers",91566_1.txt
rushed into the saloon. Volley after volley,91566_1.txt
of stones was hurled through the windows,91566_1.txt
"by those in the streets, while the",91566_1.txt
men inside quickly finished their work of,91566_1.txt
demolition.,91566_1.txt
""" For God's sake, boys,"" cried Sergeant",91566_1.txt
"Ellis,"" there are women upstairs; don't",91566_1.txt
"harm them.""",91566_1.txt
The only reply to the sergeant's appeal,91566_1.txt
was a shower of stones through the up-,91566_1.txt
"per windows of the house, where Mrs.",91566_1.txt
Powers and her three daughters lay,91566_1.txt
"huddled, trembling with fear for their",91566_1.txt
lives.,91566_1.txt
In thirty seconds from the assault on,91566_1.txt
the salcon the place was a wreck and,91566_1.txt
"when the cry was,"" Let's do the",91566_1.txt
"rest of the joints,"" raised the police officers re-",91566_1.txt
alized that they could not cope with the,91566_1.txt
mob.,91566_1.txt
DISPERSED BY WATER.,91566_1.txt
With quick instinct Sergeant Ellis,91566_1.txt
pulled open fire alarm box 425 and turned,91566_1.txt
in an alarm. In quick response came police,91566_1.txt
officers from all directions and a detachment,91566_1.txt
of the fire department. The,91566_1.txt
"general call sounded within the Presidio,",91566_1.txt
calling out the guards. Squads of the,91566_1.txt
Fifteenth Cavalry and the Eighteenth Infantry,91566_1.txt
were hurried to the scene and,91566_1.txt
formed up in skirmish order.,91566_1.txt
While the guards of the Presidio were,91566_1.txt
hurrying to the scene the fire department,91566_1.txt
"turned a hose on the riotous soldiers, dispersing",91566_1.txt
them in all directions. The police,91566_1.txt
charged with drawn clubs and the,91566_1.txt
law breakers were forced back and then,91566_1.txt
driven into the Presidio by the military,91566_1.txt
guards.,91566_1.txt
"Yelling in disappointed rage, the rioters",91566_1.txt
hurled showers of rocks from within,91566_1.txt
"the walls of the reservation, shattering",91566_1.txt
the windows of White& Crowley's saloon,91566_1.txt
close by,91566_1.txt
Again. the military guards charged in-,91566_1.txt
Two Page ntinued on,91566_1.txt
Continued on Page Two.,91566_1.txt
Mob Finally Dispersed by Firemen With,91566_1.txt
"Hose, Assisted by Details of Cav-",91566_1.txt
a alry and Infantry From Reservation,91566_1.txt
"SCENES NEAR THE ENTRANCE OF THE PRESIDIO, WHERE A MOB",91566_1.txt
OF INFURIATED SOLDIERS WRECKED ONE SALOON,91566_1.txt
AND DAMAGED ANOTHER BEFORE TOTALLY BEING DISPERSED.,91566_1.txt
ETWEEN 700 and 800 men of,91566_1.txt
B,91566_1.txt
the Forty- fifth and Forty-,91566_1.txt
sixth Volunteers participated,91566_1.txt
in a riot at the Lombard-,91566_1.txt
street entrance to the,91566_1.txt
sidio gates last night that Pre- re-,91566_1.txt
sulted in the complete demolition,91566_1.txt
of the saloon at the corner of Green-,91566_1.txt
"wich and Baker streets, kept by Mrs.",91566_1.txt
Mary Powers. Considerable damage also,91566_1.txt
"was done to White& Crowley's saloon,",91566_1.txt
and but for the bravery of three police,91566_1.txt
officers the riot would have ended in the,91566_1.txt
The trouble,91566_1.txt
murder of helpless women.,91566_1.txt
was culmination of an attempted robbery,91566_1.txt
the of a soldier earlier in the day.,91566_1.txt
The Forty- sixth Regiment was paid off,91566_1.txt
in the morning and mustered out of the,91566_1.txt
service. With hundreds of dollars in their,91566_1.txt
"pockets, the discharged men started out",91566_1.txt
to celebrate their release from military,91566_1.txt
service. The saloons in the vicinity of the,91566_1.txt
Presidio were visited and it was not long,91566_1.txt
ere many of the ex- soldiers fell into the,91566_1.txt
"hands of the sharks"" who infest the entrances",91566_1.txt
"to the"" Presidio on payday.",91566_1.txt
About 4 p. m. two men of the Forty-,91566_1.txt
sixth Regiment were found by some of,91566_1.txt
their comrades in a comatose condition,91566_1.txt
near the Lombard- street gate of the reservation,91566_1.txt
. The men were taken into the,91566_1.txt
camp of the Forty- fifth Regiment and,91566_1.txt
were treated. When they came to their,91566_1.txt
they told a story of being drugged,91566_1.txt
senses and robbed in a saloon.,91566_1.txt
The men of the Forty- fifth Regiment,91566_1.txt
were soon in possession of the details of,91566_1.txt
"the victims' stories, and with repetition",91566_1.txt
the occurrence was distorted and magni-,91566_1.txt
fled. It was even rumored that the two,91566_1.txt
had died.,91566_1.txt
men SOLDIER FOUND UNCONSCIOUS.,91566_1.txt
"Abcut 7 p. m. two men of Company G,",91566_1.txt
"Forty- fifth Infantry, found a man named",91566_1.txt
"Morgan, a private the Forty- sixth Infantry",91566_1.txt
", lying on the of sidewalk near the",91566_1.txt
junction of Greenwich and Baker streets,91566_1.txt
covered with blood. Captain Loye of the,91566_1.txt
Forty- fifth Regiment was passing on 8.,91566_1.txt
car and went to their assistance and had,91566_1.txt
Morgan conveyed to the camp of his company,91566_1.txt
". He found$ 175 in Morgan's pockets,",91566_1.txt
and the soldiers who first discovered the,91566_1.txt
unconscious man said that two civilians,91566_1.txt
"had tried to rob him, but that they had",91566_1.txt
driven them off. Medical aid was given,91566_1.txt
to Morgan and he revived sufficiently to,91566_1.txt
"talk, but could give no clear account of",91566_1.txt
what had happened to him during the,91566_1.txt
evening.,91566_1.txt
Again the men of the Forty- fifth Regiment,91566_1.txt
heard a story of an attempt to rob a,91566_1.txt
"comrade, and knowing that they would be",91566_1.txt
paid off next Monday and that similar attempts,91566_1.txt
"might be made to rob them, they",91566_1.txt
at once proceeded to form a plan to wipe,91566_1.txt
out the saloons in the vicinity of the Lom-,91566_1.txt
bard street entrance to the Presidio where,91566_1.txt
the soldiers feared they might be,91566_1.txt
spoiled. de-,91566_1.txt
About 7:30 p. m. Police Officers Hogan,91566_1.txt
and Jackson observed groups of soldiers,91566_1.txt
standing at the corner of Greenwich and,91566_1.txt
"Baker streets. The officers scented trouble,",91566_1.txt
as the soldiers moved away each time,91566_1.txt
they approached the groups of uniformed,91566_1.txt
men.,91566_1.txt
HURL ABUSE AT MRS. POWERS.,91566_1.txt
While the police officers followed one,91566_1.txt
"group, another entered the saloon of Mrs.",91566_1.txt
Powers and started to abuse her. The,91566_1.txt
vilest of names were hurled at the woman,91566_1.txt
and she was accused of being a party to,91566_1.txt
the alleged drugging of soldiers earlier in,91566_1.txt
the day.,91566_1.txt
Mrs. Powers remonstrated with the,91566_1.txt
"men, but they would not listen to her,",91566_1.txt
and when a man named Harris interfered,91566_1.txt
and told the soldiers to behave the spirit,91566_1.txt
of deviltry was let loose.,91566_1.txt
""" He is one of dope gang!"" yelled a",91566_1.txt
soldier of the Forty the- fifth Regiment.,91566_1.txt
""" Let us hang him!"" cried another.",91566_1.txt
""" We might as well do up the",91566_1.txt
"crowd!"" yelled a third. whole",91566_1.txt
The uproar reached the ears of Police,91566_1.txt
"Officers Hogan and Jackson, who were",91566_1.txt
"half a block away, They ran at full speed",91566_1.txt
"to the saloon and forced their way in.""",91566_1.txt
The action of the officers was observed,91566_1.txt
and in a few seconds soldiers were heading,91566_1.txt
"for the scene from all directions, while",91566_1.txt
shouts of fury filled the air. The crowd,91566_1.txt
grew with startling rapidity. Nearly 800,91566_1.txt
"men were gathered around the saloon, all'",91566_1.txt
yelling like demons.,91566_1.txt
Most of the men belonged to the Forty-,91566_1.txt
fifth Regiment and only a few of the,91566_1.txt
ty- sixth could be seen. For-,91566_1.txt
RESCUE OFFICERS HARRIS.,91566_1.txt
The police officers forced their way to,91566_1.txt
the door with Harris and there found,91566_1.txt
themselves confronted with a big,91566_1.txt
of infuriated soldiers. crowd,91566_1.txt
""" They are going to get him away from",91566_1.txt
"us,"" shouted hundreds of voices."" Damn",91566_1.txt
"him, kill him, kill him,"" came the cry",91566_1.txt
from all sides as the soldiers hemmed,91566_1.txt
police officers around. the,91566_1.txt
Suddenly a rush was made and Harris,91566_1.txt
was felled to the ground. Murder was in,91566_1.txt
the eyes and hearts of the,91566_1.txt
crowd as,91566_1.txt
blows were rained with heavy sticks,91566_1.txt
the prostrate man. upon,91566_1.txt
With drawn revolvers the two police,91566_1.txt
officers kept a narrow circle around Har-,91566_1.txt
and threatened to kill the first man,91566_1.txt
ris who came nearer.,91566_1.txt
""" Let's kill the whole lot,"" went up from",91566_1.txt
"many throats, and at that instant Police",91566_1.txt
Sergeant T. Ellis dashed through,91566_1.txt
crowd from the rear. the,91566_1.txt
Madly fighting for their prey the soldiers,91566_1.txt
panted around the little group of,91566_1.txt
police officers and the man who lay at,91566_1.txt
their feet. In the scuffling the officers,91566_1.txt
and Harris were forced to the wall.,91566_1.txt
"denly, as the surging of the mob left Sud- an",91566_1.txt
Riot Grows Out of Rumors That Two Volunteers of the,91566_1.txt
Forty- Sixth Infantry Had Died After Being,91566_1.txt
""" Knockout"" Drops in the Place and Robbed of Money Given",91566_1.txt
"DENVER, Feb. 8.- After four years'",91567_0.txt
trial of the anti- hanging law Colorado,91567_0.txt
has decided to restore the death penalty,91567_0.txt
"for murder. By a majority of seventeen,",91567_0.txt
"or nearly two to one, the House of Representatives",91567_0.txt
to- night passed the Stubbs,91567_0.txt
bill to provide for the' electrocution of,91567_0.txt
murderers. A majority of five for the,91567_0.txt
bill is already pledged in the Senate and,91567_0.txt
"Governor Orman is in favor of the law,",91567_0.txt
so that its enactment is assured.,91567_0.txt
In speaking of his bill Representative,91567_0.txt
Stubbs said that the law was needed because,91567_0.txt
", although it gave the criminal no",91567_0.txt
"chance to reform, it protected society.",91567_0.txt
Several shocking murders have aroused,91567_0.txt
makes life imprisonment the extreme,91567_0.txt
penalty for any crime. Last May Captain,91567_0.txt
"Rooney, a penitentiary guard, was",91567_0.txt
"murdered by convicts, who escaped. Rey-",91567_0.txt
"nolds, one of the convicts, was lynched.",91567_0.txt
Last November the murder of Louise,91567_0.txt
Frost was avenged by the burning of,91567_0.txt
"Preston Porter, her slayer. In the year",91567_0.txt
the law was passed Jose Sanchez brought,91567_0.txt
his wife to Denver to murder her for her,91567_0.txt
insurance. After the crime he boasted,91567_0.txt
that he committed it in Colorado,91567_0.txt
because he had could not be hanged here.,91567_0.txt
"Bill Passes the House, and a Majority",91567_0.txt
Is Pledged for in the,91567_0.txt
Senate. it,91567_0.txt
CAPITAL PUNISHMENT,91567_0.txt
COLORADO TO RESTORE,91567_0.txt
Is Locked Up.,91567_1.txt
"PHOENIX, Ariz., Feb. 8.- A special to",91567_1.txt
the Arizona Republican from Yuma says:,91567_1.txt
Mrs. Joseph Burns was shot and killed in,91567_1.txt
a dispute over a piece of land fifteen miles,91567_1.txt
southwest of here yesterday by Marion,91567_1.txt
